uc021zcl.1,C6orf163,45
uc021zcm.2,C6orf164,29
uc003plv.3,C6orf165,32
uc011dzj.2,SLC35A1,36
uc003pme.3,RARS2,35
uc003pmg.3,ORC3,39
uc003pmk.3,AKIRIN2,33
uc003pmm.3,AY927641,23
uc003pmn.3,SPACA1,34
uc003pmq.4,CNR1,38
uc003pmr.2,RNGTT,25
uc031spd.1,JQ733905,1
uc003pmv.3,PNRC1,53
uc021zcq.1,SRSF12,81
uc003pmz.4,PM20D2,44
uc003pna.2,GABRR1,40
uc003pnb.3,GABRR2,49
uc003pnc.3,UBE2J1,37
uc003pnd.4,RRAGD,54
uc003pni.4,ANKRD6,25
uc003pnm.3,LYRM2,59
uc003pnn.1,MDN1,44
uc011dzz.2,CASP8AP2,104
uc011eaa.2,GJA10,83
uc003pnw.3,BACH2,18
uc021zcs.1,7SK,0
uc021zct.1,MIR4464,1
uc021zcu.1,Mir_562,2
uc003pnz.2,MAP3K7,32
uc021zcv.1,MIR4643,2
uc003pod.3,BC037927,1
uc003poe.3,EPHA7,35
uc003poj.2,TSG1,1
uc003poo.2,MANEA,61
uc003pop.4,FUT9,33
uc003por.3,UFL1,47
uc003pot.2,FHL5,34
uc021zcx.1,U4,1
uc003pou.3,GPR63,47
uc003pow.3,NDUFAF4,40
uc021zcz.1,Metazoa_SRP,0
uc010kcm.1,KLHL32,27
uc021zda.1,MIR548H3,37
uc003ppb.3,MMS22L,40
uc003ppd.1,AK091365,1
uc021zdb.1,MIR2113,0
uc003ppe.3,POU3F2,34
uc003ppf.1,FBXL4,49
uc003ppj.4,FAXC,25
uc003ppk.3,COQ3,41
uc021zdd.1,PNISR,92
uc003ppp.4,PNISR,48
uc003ppu.3,DQ599242,1
uc003ppx.2,USP45,37
uc021zde.1,TSTD3,1
uc003pqe.3,CCNC,37
uc003pqg.1,PRDM13,15
uc003pqi.1,MCHR2,41
uc021zdf.1,LOC728012,18
uc003pqj.4,SIM1,35
uc003pqk.3,ASCC3,40
uc021zdh.1,Mir_548,0
uc003pqp.4,GRIK2,26
uc021zdm.1,DQ585302,20
uc003pqu.1,HACE1,38
uc021zdn.1,Metazoa_SRP,1
uc031spf.1,LINC00577,16
uc003pqv.2,LIN28B,41
uc003pqx.3,BVES,35
uc003pqz.3,BVES-AS1,60
uc003prb.3,POPDC3,67
uc003prc.3,PREP,34
uc003prd.2,PRDM1,50
uc003prf.3,ATG5,28
uc021zdo.1,5S_rRNA,0
uc003prh.3,AIM1,51
uc003prj.3,RTN4IP1,30
uc003prm.3,QRSL1,41
uc003prn.1,LOC100422737,1
uc003prp.3,AK123416,1
uc003prq.3,C6orf203,45
uc003prs.2,BEND3,20
uc003prt.2,PDSS2,21
uc003prx.3,SOBP,29
uc010kdf.3,SCML4,16
uc003psc.4,SEC63,47
uc003psd.3,OSTM1,42
uc003psf.1,AF520419,1
uc003psg.3,NR2E1,38
uc003psh.3,SNX3,16
uc003psj.3,LACE1,22
uc003psm.2,FOXO3,44
uc003psq.4,LINC00222,8
uc003pss.4,ARMC2,59
uc003psu.3,SESN1,32
uc003psy.4,CEP57L1,47
uc003pta.2,LOC100996634,23
uc003ptb.1,CCDC162P,41
uc003ptc.1,C6orf185,39
uc003pte.3,CD164,21
uc010kdp.3,PPIL6,44
uc021zdr.1,Mir_584,0
uc003pti.3,SMPD2,42
uc003ptk.3,MICAL1,32
uc003ptl.1,ZBTB24,58
uc003ptn.2,AK9,51
uc003ptt.2,FIG4,39
uc003ptu.3,GPR6,25
uc003pty.1,WASF1,29
uc003pua.3,CDC40,41
uc010kdu.1,METTL24,22
uc003puc.3,DDO,41
uc003puf.3,SLC22A16,46
uc003puh.1,CDK19,33
uc003puj.1,BC047513,4
uc003puk.1,AMD1,50
uc003pum.3,GTF3C6,52
uc003pun.3,RPF2,37
uc003puq.3,GSTM2P1,53
uc003pus.3,SLC16A10,33
uc003puv.4,KIAA1919,62
uc003puy.4,REV3L,57
uc021zdt.1,TRAF3IP2-AS1,2
uc003pvc.4,AF216583,1
uc003pvf.4,TRAF3IP2,25
uc003pvh.3,FYN,32
uc003pvo.3,WISP3,43
uc003pvq.3,TUBE1,48
uc003pvs.3,FAM229B,26
uc003pvu.3,LAMA4,37
uc021zdx.1,Mir_548,2
uc003pvx.1,RFPL4B,47
uc003pvy.4,MARCKS,16
uc003pwa.3,LOC285758,1
uc003pwb.2,FLJ34503,27
uc003pwd.2,HDAC2,41
uc003pwf.3,BC042098,29
uc003pwg.4,HS3ST5,79
uc021zdz.1,Mir_320,0
uc021zea.1,5S_rRNA,0
uc021zeb.1,Mir_548,33
uc021zec.1,Mir_584,0
uc003pwi.1,FRK,34
uc011ebd.2,TPI1P3,30
uc003pwj.3,NT5DC1,36
uc003pwm.3,COL10A1,49
uc003pwn.3,TSPYL4,46
uc003pws.3,DSE,33
uc003pwp.4,TSPYL1,43
uc003pwv.4,FAM26F,84
uc011ebh.2,TRAPPC3L,38
uc003pwy.3,FAM26E,60
uc010ked.4,FAM26D,38
uc003pxd.3,RWDD1,32
uc003pxe.2,RSPH4A,51
uc003pxf.2,ZUFSP,43
uc003pxg.1,AX746765,1
uc003pxh.3,KPNA5,39
uc003pxi.2,FAM162B,38
uc003pxj.1,GPRC6A,54
uc003pxm.3,RFX6,41
uc003pxn.3,VGLL2,48
uc003pxp.1,ROS1,43
uc021zee.1,7SK,4
uc003pxs.3,DCBLD1,36
uc003pxw.3,NUS1,37
uc003pxx.4,SLC35F1,23
uc003pya.2,CEP85L,36
uc011ebk.2,BRD7P3,44
uc003pye.3,PLN,41
uc021zeg.1,LOC100287632,5
uc021zeh.1,MCM9,46
uc011ebn.2,ASF1A,62
uc003pyj.3,FAM184A,50
uc021zei.1,MIR548B,13
uc003pym.2,MAN1A1,34
uc021zej.1,U6,0
uc021zek.1,Mir_584,0
uc003pyn.3,LOC285762,1
uc003pyo.1,C6orf170,44
uc003pyr.3,GJA1,95
uc003pyu.2,HSF2,43
uc003pyw.1,BC022047,1
uc003pyy.1,SERINC1,41
uc003pzc.4,PKIB,25
uc003pzf.3,FABP7,51
uc003pzg.3,SMPDL3A,47
uc003pzi.1,CLVS2,29
uc003pzj.2,TRDN,30
uc003pzm.1,AL832096,2
uc003pzo.3,NKAIN2,11
uc003pzq.3,STL,25
uc003pzs.3,RNF217,32
uc021zen.1,Metazoa_SRP,2
uc003pzu.1,TPD52L1,41
uc003qaa.1,HDDC2,32
uc021zeo.1,LOC643623,1
uc003qac.3,BC036196,1
uc003qad.3,HEY2,35
uc021zep.1,TRNA_Glu,2
uc003qai.3,NCOA7,44
uc021zeq.1,7SK,8
uc003qal.4,HINT3,38
uc003qam.3,TRMT11,36
uc031spo.1,MIR5695,2
uc003qao.3,CENPW,24
uc003qaq.1,AK127472,5
uc021zer.1,Vimentin3,0
uc003qar.3,RSPO3,32
uc021zes.1,RNF146,52
uc003qax.3,ECHDC1,47
uc021zez.1,5S_rRNA,0
uc011ebs.2,KIAA0408,69
uc003qbd.3,SOGA3,49
uc003qbh.4,C6orf58,52
uc011ebt.2,THEMIS,35
uc010kfc.3,PTPRK,32
uc003qbn.3,LAMA2,35
uc021zfc.1,U6,1
uc003qbq.3,BC035400,41
uc021zfd.1,5S_rRNA,0
uc003qbr.3,ARHGAP18,31
uc021zff.1,Mir_548,9
uc003qbs.3,TMEM244,37
uc003qbt.3,L3MBTL3,37
uc031spp.1,SAMD3,31
uc010kfh.4,TMEM200A,46
uc021zfh.1,Mir_562,0
uc011ebx.2,SMLR1,1
uc003qch.2,EPB41L2,39
uc003qck.4,AKAP7,24
uc003qcp.2,ARG1,31
uc003qcs.2,MED23,38
uc003qcv.3,ENPP3,95
uc011ecd.2,OR2A4,192
uc011ece.2,CTAGE9,267
uc011ecf.2,ENPP1,38
uc021zfi.1,7SK,2
uc003qcz.3,CTGF,52
uc021zfj.1,DD182001,53
uc003qdc.3,LOC100507254,2
uc003qdf.3,MOXD1,35
uc003qdg.2,STX7,26
uc011eci.2,TAAR9,46
uc011ecj.2,TAAR8,107
uc011eck.2,TAAR6,95
uc003qdk.2,TAAR5,41
uc021zfk.1,TAAR3,1
uc003qdl.1,TAAR2,57
uc003qdm.1,TAAR1,94
uc003qdo.3,VNN1,36
uc010kfs.3,VNN3,49
uc003qdt.3,VNN2,49
uc003qdw.1,SLC18B1,55
uc003qdx.3,RPS12,66
uc003qdy.1,SNORA33,77
uc003qdz.3,LINC00326,1
uc003qed.4,EYA4,35
uc003qeg.1,BC041459,23
uc003qeh.2,MGC34034,1
uc003qei.4,TCF21,29
uc003qek.2,AX747860,2
uc010kgg.3,TBPL1,29
uc003qem.1,SLC2A12,48
uc021zfl.2,HMGA1P7,1
uc021zfm.1,Metazoa_SRP,0
uc003qeo.4,SGK1,39
uc003qer.1,BC040308,1
uc003qet.3,LOC154092,1
uc003qev.1,AJ606331,7
uc021zfq.1,DQ591448,0
uc003qew.3,ALDH8A1,28
uc003qez.2,HBS1L,53
uc021zfr.1,MIR3662,9
uc003qfh.3,MYB,51
uc003qgj.3,AHI1,57
uc010kgm.2,LINC00271,1
uc010kgo.3,LINC00271,11
uc003qgp.3,PDE7B,21
uc003qgq.1,AJ606316,20
uc003qgt.1,MTFR2,31
uc003qgx.1,BCLAF1,96
uc011edg.2,MAP7,34
uc021zfs.1,7SK,1
uc003qhc.3,MAP3K5,34
uc021zft.1,5S_rRNA,0
uc021zfu.1,CRISPR_DR35,2
uc003qhd.3,PEX7,34
uc003qhe.3,SLC35D3,15
uc003qhg.4,NHEG1,1
uc003qhj.3,IL20RA,43
uc003qhl.3,IL22RA2,34
uc003qho.2,IFNGR1,41
uc003qhp.1,OLIG3,33
uc003qhq.2,LOC100130476,1
uc031spw.1,TNFAIP3,41
uc003qht.2,PERP,15
uc003qhu.3,KIAA1244,47
uc003qhv.3,PBOV1,114
uc003qhw.1,HEBP2,49
uc011edp.2,NHSL1,29
uc021zfw.1,MIR3145,0
uc003qia.1,FLJ46906,2
uc003qid.2,LOC100507462,3
uc003qie.3,CCDC28A,33
uc021zfx.1,ECT2L,37
uc011edr.2,REPS1,41
uc003qil.2,ABRACL,52
uc003qin.3,HECA,25
uc021zfy.1,TXLNB,32
uc021zfz.2,CITED2,20
uc003qiq.1,LOC645434,1
uc003qir.3,LOC100132735,1
uc003qis.3,BC038188,1
uc021zgc.1,5S_rRNA,2
uc021zgd.1,MIR3668,0
uc021zge.1,MIR4465,0
uc021zgf.1,7SK,0
uc003qit.1,AK097143,1
uc021zgg.1,JA611295,0
uc021zgh.1,JA611294,0
uc003qiu.3,NMBR,41
uc003qiw.3,VTA1,29
uc021zgi.1,TRNA_Gly,0
uc010khe.3,GPR126,65
uc010khg.1,LOC153910,4
uc003qjd.3,HIVEP2,55
uc003qje.2,LOC100507489,1
uc003qjh.3,AIG1,21
uc003qjj.3,ADAT2,26
uc003qjl.3,PEX3,42
uc003qjm.3,FUCA2,50
uc003qjo.1,LOC285740,1
uc010khi.3,PHACTR2,33
uc003qjs.3,LTV1,54
uc003qjt.1,AX746989,1
uc010khk.3,ZC2HC1B,45
uc003qkf.3,PLAGL1,26
uc003qkr.1,SF3B5,36
uc003qks.4,STX11,12
uc021zgl.1,TRNA_Leu,1
uc003qkt.3,UTRN,36
uc021zgm.1,TRNA_Gln,0
uc003qkw.3,EPM2A,25
uc003qlb.3,LOC100507557,10
uc003qkz.1,FLJ44955,1
uc003qla.3,FBXO30,101
uc003qlf.3,SHPRH,42
uc010khw.2,GRM1,29
uc021zgn.1,5S_rRNA,0
uc003qln.1,RAB32,35
uc021zgo.1,FW339973,16
uc010khx.3,ADGB,41
uc010khy.3,LOC729176,52
uc003qlt.2,STXBP5-AS1,2
uc003qls.2,STXBP5-AS1,1
uc010khz.2,STXBP5,39
uc003qma.4,STXBP5,34
uc003qmc.2,SAMD5,24
uc003qmd.4,BC047626,1
uc003qme.1,SASH1,25
uc021zgp.1,Mir_548,0
uc003qmg.3,UST,19
uc003qmh.2,LOC100128176,14
uc010kib.2,TAB2,54
uc003qml.3,SUMO4,109
uc010kid.3,ZC3H12D,24
uc003qmo.2,PPIL4,43
uc003qmq.1,GINM1,46
uc031spx.1,RPS18P9,39
uc003qms.3,KATNA1,40
uc003qmu.2,LATS1,62
uc003qmz.3,NUP43,38
uc003qne.3,PCMT1,29
uc003qng.2,LRP11,25
uc003qni.2,LOC100652739,34
uc003qnl.1,RAET1E,37
uc010kii.1,RAET1G,71
uc003qnn.3,BC040898,1
uc003qno.3,ULBP2,52
uc003qnp.3,ULBP1,55
uc003qnq.3,RAET1K,26
uc011eei.2,RAET1L,45
uc003qns.3,ULBP3,41
uc003qnt.3,PPP1R14C,17
uc003qnx.2,IYD,31
uc003qny.1,PLEKHG1,39
uc021zgs.1,MTHFD1L,39
uc021zgu.1,U6,2
uc003qod.3,BC031960,15
uc011eep.2,AKAP12,51
uc021zgv.1,U6,0
uc003qoh.3,ZBTB2,41
uc003qoi.3,RMND1,35
uc003qok.1,C6orf211,49
uc003qol.3,CCDC170,39
uc021zgw.1,U6,58
uc003qon.4,ESR1,14
uc003qou.4,SYNE1,42
uc003qpc.4,MYCT1,41
uc003qpe.4,VIP,33
uc003qpg.3,FBXO5,50
uc003qpi.4,MTRF1L,49
uc003qpm.3,RGS17,22
uc003qpo.1,OPRM1,45
uc021zhc.1,IPCEF1,28
uc003qpz.3,SCAF8,50
uc003qqe.3,TIAM2,31
uc003qqc.1,AK124484,24
uc021zhf.1,U8,0
uc021zhg.1,AB075492,18
uc003qqj.4,TFB1M,36
uc003qql.2,CLDN20,56
uc003qqm.3,NOX3,33
uc021zhi.1,TRNA_Pseudo,0
uc003qqo.3,ARID1B,39
uc021zhj.1,MIR4466,0
uc003sih.4,TMEM242,44
uc003qqt.3,ZDHHC14,23
uc021zhk.1,MIR3692,0
uc003qqv.1,SNX9,36
uc003qqx.2,SYNJ2,34
uc031sqq.1,SYNJ2-IT1,1
uc003qrc.2,SERAC1,37
uc003qrd.3,GTF2H5,27
uc003qrf.3,TULP4,24
uc003qrm.4,TMEM181,25
uc021zhm.1,DQ581726,0
uc021zhn.1,DQ586009,18
uc003qrn.2,DYNLT1,44
uc003qrp.3,SYTL3,26
uc021zho.1,MIR3918,16
uc003qrt.4,EZR,25
uc003qrv.1,AX747826,1
uc031sqs.1,EZR-AS1,17
uc003qrw.4,OSTCP1,55
uc021zhp.1,C6orf99,34
uc003qrx.3,RSPH3,45
uc003qrz.3,TAGAP,44
uc010kjv.3,FNDC1,51
uc003qse.1,AK130765,2
uc021zhq.1,Mir_633,0
uc003qsg.3,SOD2,37
uc003qsl.4,WTAP,33
uc003qsp.4,LOC100129518,3
uc010kjy.3,ACAT2,36
uc003qsr.3,TCP1,62
uc003qsu.1,SNORA20,80
uc003qsv.1,SNORA29,141
uc003qsw.4,MRPL18,24
uc003qsy.2,PNLDC1,30
uc003qsz.3,MAS1,85
uc003qta.3,IGF2R,33
uc031sqy.1,AIRN,1
uc003qtb.3,LOC729603,20
uc003qtc.3,SLC22A1,28
uc003qtf.3,SLC22A2,35
uc003qti.4,SLC22A3,28
uc011efy.2,LPAL2,62
uc003qtl.3,LPA,129
uc003qtm.4,PLG,45
uc003qtn.3,MAP3K4,43
uc003qtr.1,AGPAT4,19
uc003qtu.4,AGPAT4-IT1,2
uc003qtx.4,PARK2,13
uc003qua.3,PACRG,16
uc021zhz.1,TRNA_Pseudo,0
uc003qud.1,AK058177,1
uc011egg.1,AK296276,1
uc011egh.2,PACRG-AS1,17
uc021zia.1,DKFZp451B082,2
uc021zib.1,CAHM,1
uc003qui.3,QKI,31
uc003quk.1,AK093114,1
uc003qul.1,AK090788,1
uc003qum.4,C6orf118,37
uc003quo.3,PDE10A,30
uc003qup.1,AK090688,5
uc011egl.1,LINC00473,10
uc003quq.5,LINC00473,12
uc011egm.2,LINC00602,7
uc003quu.2,T,33
uc003quw.1,PRR18,4
uc003qux.3,SFT2D1,26
uc003quy.2,LOC100289495,1
uc031sra.1,MPC1,37
uc003qvc.1,RPS6KA2,19
uc031src.1,RPS6KA2-IT1,1
uc021zig.1,MIR1913,2
uc003qve.3,RNASET2,31
uc003qvi.1,RNASET2,26
uc021zih.1,MIR3939,0
uc010kkm.3,CCR6,56
uc003qvj.3,FGFR1OP,37
uc011egq.2,GPR31,33
uc010kkp.3,TCP10L2,39
uc003qvq.3,UNC93A,38
uc003qvs.1,TTLL2,67
uc003qvv.1,TCP10,44
uc003qvx.1,AK127120,10
uc021zii.2,LOC441178,53
uc003sic.3,C6orf123,10
uc003qwa.2,MLLT4-AS1,54
uc021zij.1,MLLT4,54
uc010kks.1,HGC6.3,3
uc003qwi.3,HGC6.1.1,2
uc003qwk.1,KIF25,19
uc003qwo.4,FRMD1,10
uc003qwq.3,DACT2,14
uc003qwr.2,SMOC2,17
uc011egv.1,AF086258,2
uc003qwt.3,THBS2,29
uc003qwu.1,AK055570,1
uc003qwx.3,WDR27,32
uc003qxb.3,C6orf120,30
uc011egy.2,PHF10,46
uc003qxe.1,TCTE3,43
uc003qxg.1,C6orf70,33
uc003qxj.1,LINC00242,1
uc010kkz.2,LINC00574,2
uc003qxl.2,LOC154449,1
uc003qxm.3,DLL1,33
uc003qxp.3,FAM120B,53
uc021zip.1,MIR4644,1
uc011ehe.2,PSMB1,23
uc003qxu.3,TBP,31
uc003qxw.3,PDCD2,37
uc003qyc.1,BC036251,2
uc003sio.1,AK024243,2
uc003sip.3,FAM20C,4
uc003siq.1,AX746542,1
uc021zyg.1,LOC100288524,2
uc011jvo.1,LOC442497,1
uc003sir.3,PDGFA,31
uc021zyh.1,FLJ44511,2
uc003siw.2,PRKAR1B,9
uc010krz.1,HEATR2,26
uc021zym.1,SUN1,42
uc003sjl.1,GET4,16
uc003sjo.4,ADAP1,7
uc003sjp.1,COX19,49
uc003sjq.1,CYP2W1,7
uc011jvu.1,C7orf50,11
uc011jvv.1,MIR339,0
uc003sjv.3,C7orf50,2
uc003sjy.1,GPR146,16
uc003skb.2,GPER,23
uc003skc.3,ZFAND2A,55
uc003skf.1,AK090593,2
uc011jvw.2,UNCX,6
uc003skj.4,MICALL2,15
uc003skn.2,INTS1,13
uc003skr.3,MAFK,8
uc021zyq.1,FW339998,1
uc003skv.4,TMEM184A,6
uc011jvx.1,PSMG3,19
uc021zys.1,KIAA1908,1
uc003slb.3,TFAMP1,24
uc003slc.1,LOC401296,6
uc010ksg.2,ELFN1,8
uc031swj.1,JX046910,1
uc003slg.1,MAD1L1,12
uc021zyt.1,MIR4655,0
uc003slj.1,AK127048,13
uc003slm.3,FTSJ2,33
uc003slp.1,NUDT1,50
uc003slw.3,SNX8,24
uc003sly.3,EIF3B,32
uc021zyu.1,CHST12,15
uc003sme.3,BC034268,13
uc003smf.3,LFNG,8
uc021zyy.1,MIR4648,9
uc003smi.3,BRAT1,13
uc003smo.4,IQCE,25
uc003smp.3,TTYH3,15
uc003smr.1,AMZ1,7
uc003smu.3,GNA12,26
uc003smv.3,CARD11,19
uc003smw.1,BC038729,11
uc003smx.3,SDK1,20
uc021zza.1,DL490859,0
uc003snc.1,FOXK1,18
uc003sne.3,AP5Z1,18
uc021zzb.1,MIR4656,1
uc003snj.1,RADIL,66
uc003snk.3,PAPOLB,140
uc003snm.1,BC045805,2
uc003sno.4,MMD2,19
uc003sns.1,RBAK,62
uc010kst.3,RBAKDN,33
uc003snu.1,ZNF890P,7
uc003snv.3,WIPI2,27
uc003soc.3,SLC29A4,15
uc003soi.4,TNRC18,20
uc003son.4,FBXL18,18
uc021zzd.1,MIR589,2
uc003sop.1,BC044606,1
uc003sot.4,ACTB,56
uc003sou.3,FSCN1,11
uc003sox.2,RNF216,35
uc031swm.1,RNF216-IT1,2
uc003spb.3,BC040728,1
uc003spc.2,ZNF815P,8
uc003spe.4,OCM,48
uc003spf.3,CCZ1,59
uc003sph.1,RSPH10B,76
uc003spl.3,PMS2,77
uc003spo.3,AIMP2,32
uc003spp.3,EIF2AK1,43
uc031swn.1,ANKRD61,44
uc011jwp.2,USP42,53
uc003spt.3,CYTH3,23
uc003spu.3,FAM220A,45
uc003spw.3,RAC1,30
uc003sqa.3,DAGLB,28
uc003sqe.4,KDELR2,30
uc011jwx.2,GRID2IP,10
uc021zzh.1,Mir_633,1
uc003sqj.3,ZDHHC4,40
uc021zzi.1,DQ579268,41
uc003sqo.1,C7orf26,34
uc011jwz.2,ZNF853,2
uc021zzj.1,DQ594582,0
uc003sqr.1,AK123300,2
uc003sqt.1,ZNF12,104
uc011jxb.1,PMS2CL,57
uc003sqw.1,RSPH10B2,73
uc003sqx.2,CCZ1B,56
uc021zzk.1,LOC100131257,32
uc003srb.3,C1GALT1,45
uc003src.1,COL28A1,32
uc003srf.3,MIOS,51
uc003sri.3,RPA3,25
uc011jxf.2,LOC729852,22
uc003srk.4,GLCCI1,35
uc003srm.3,ICA1,36
uc003sru.1,AX746880,2
uc003srv.3,NXPH1,28
uc021zzl.1,RBSG3,2
uc003srw.1,PER4,2
uc021zzm.1,U3,3
uc003srx.2,NDUFA4,36
uc003sry.2,PHF14,64
uc003ssb.3,BC040327,32
uc021zzn.1,THSD7A,49
uc003ssh.3,TMEM106B,41
uc003ssj.2,VWDE,47
uc003ssl.1,BC075797,10
uc003ssn.4,SCIN,48
uc021zzp.1,TRNA,0
uc003ssq.3,ARL4A,87
uc003ssw.4,ETV1,44
uc003ssz.3,DGKB,34
uc003stb.1,AGMO,30
uc003stc.3,MEOX2,29
uc003ste.3,BX538274,1
uc010ktx.2,ISPD,31
uc003stf.3,LOC100506025,39
uc003stg.3,SOSTDC1,31
uc022aaf.1,LRRC72,35
uc003sti.3,ANKMY2,32
uc003stj.2,BZW2,26
uc003stq.3,TSPAN13,37
uc003str.3,AGR2,31
uc003sts.3,AGR3,43
uc011jxz.1,AHR,50
uc022aag.1,Mir_384,0
uc003stv.3,SNX13,45
uc003stz.3,PRPS1L1,168
uc003sui.3,HDAC9,39
uc003sum.3,TWIST1,7
uc003sun.1,BC043576,12
uc003suo.1,FERD3L,14
uc003sup.1,TWISTNB,61
uc022aai.1,MIR3146,1
uc011jyg.2,TMEM196,18
uc003sus.4,MACC1,54
uc031swo.1,MACC1-AS1,1
uc003suu.3,ITGB8,44
uc022aaj.1,SNORD56,0
uc010kuh.3,ABCB5,46
uc003suz.3,SP8,39
uc011jyj.1,RPL23P8,34
uc003sva.3,SP4,39
uc022aal.1,Mir_1183,46
uc031swp.1,DNAH11,64
uc010kuk.3,CDCA7L,43
uc003svg.3,RAPGEF5,40
uc010kum.2,STEAP1B,72
uc003svi.2,LOC100506178,2
uc010kun.2,LOC541472,24
uc003svj.4,IL6,38
uc003svk.4,TOMM7,37
uc003svl.3,SNORD93,51
uc003svm.4,FAM126A,48
uc003svo.1,KLHL7-AS1,1
uc003svs.4,KLHL7,33
uc003svu.3,NUPL2,39
uc011jyx.3,NUPL2,43
uc003svz.1,AK057873,1
uc003swc.3,GPNMB,40
uc003swd.1,MALSU1,40
uc003swg.3,IGF2BP3,38
uc022aam.1,SNORD65,7
uc011jza.2,RPS2P32,13
uc003swi.3,TRA2A,47
uc003swk.2,CLK2P,31
uc003swl.3,CCDC126,35
uc003swo.4,FAM221A,39
uc003sws.5,STK31,42
uc003sww.2,NPY,21
uc003swx.3,MPP6,45
uc010kus.1,DFNA5,33
uc003sxf.3,OSBPL3,39
uc003sxl.3,CYCS,88
uc003sxn.1,C7orf31,50
uc003sxo.3,NPVF,53
uc022aan.1,U3,3
uc003sxp.1,AK057379,1
uc031sws.1,RNU6-16P,0
uc011jzf.2,MIR148A,10
uc003sxq.3,NFE2L3,59
uc003sxr.4,HNRNPA2B1,66
uc003sxu.3,CBX3,38
uc010kuu.3,SNX10,27
uc003sxy.1,LOC441204,2
uc003sya.2,KIAA0087,38
uc003syb.3,C7orf71,50
uc003syc.3,SKAP2,23
uc003sye.3,HOXA1,24
uc003syg.3,HOTAIRM1,1
uc003syh.3,HOXA2,40
uc011jzl.2,HOXA3,20
uc003syl.3,BC035889,20
uc003sym.4,HOXA4,28
uc003syr.2,HOXA-AS3,24
uc003syn.2,HOXA5,23
uc003syo.2,HOXA6,28
uc003sys.3,HOXA7,35
uc003syt.3,HOXA9,47
uc031swt.1,HOXA-AS4,17
uc022aas.1,MIR196B,16
uc011jzm.2,HOXA10,27
uc003syx.3,HOXA11,36
uc022aat.2,LOC402470,2
uc003szb.1,HOXA13,74
uc022aau.1,HOTTIP,1
uc003szd.1,EVX1,11
uc003sze.1,BC034444,1
uc003szf.3,HIBADH,22
uc003szj.3,TSL-A,1
uc003szl.3,TAX1BP1,39
uc003szn.3,JAZF1,26
uc022aav.1,U6,0
uc011jzq.2,JAZF1-AS1,2
uc003szr.3,CREB5,19
uc003szp.3,BC087859,1
uc003szt.3,TRIL,8
uc003szu.1,DQ601810,0
uc003szy.2,LOC100506497,13
uc003szw.3,CPVL,33
uc003szz.3,CHN2,24
uc022aaw.1,Mir_340,0
uc003tab.3,BC038570,8
uc003tac.1,PRR15,4
uc003tad.4,LOC646762,20
uc010kvo.1,BC121815,1
uc022aay.1,MIR550A3,47
uc003tag.3,DPY19L2P3,48
uc031swv.1,DPY19L2P3,40
uc022aaz.1,WIPF3,23
uc011kaa.2,SCRN1,31
uc003tal.2,FKBP14,37
uc003taq.3,PLEKHA8,38
uc003tar.1,C7orf41,29
uc003tat.3,ZNRF2,27
uc022abc.1,MIR550B1,46
uc022abd.1,MIR550A1,46
uc003tau.3,DKFZP586I1420,24
uc003tav.3,NOD1,24
uc003tax.3,NOD1,12
uc003tba.3,GGCT,40
uc003tbf.2,LOC401320,20
uc003tbj.2,LOC401320,6
uc003tbm.3,GARS,40
uc003tbp.3,CRHR2,13
uc003tbt.3,FAM188B,29
uc003tbs.1,INMT,40
uc003tbx.3,GHRHR,19
uc003tbz.3,GHRHR,20
uc003tcg.3,ADCYAP1R1,18
uc003tch.4,NEUROD6,67
uc011kad.1,CCDC129,54
uc003tcl.3,PPP1R17,41
uc003tco.2,PDE1C,29
uc003tcp.1,BC043188,1
uc003tcq.1,BC043188,1
uc022abj.1,Mir_584,0
uc022abk.1,LOC100130673,1
uc003tct.2,LSM5,24
uc003tcv.1,AVL9,43
uc003tcw.3,DPY19L1P1,26
uc010kwk.2,ZNRF2P1,1
uc022abl.1,MIR550B2,32
uc022abm.1,MIR550A2,32
uc003tcz.2,LOC401321,9
uc003tda.1,DPY19L1P2,31
uc003tdb.2,KBTBD2,53
uc011kaj.3,RP9P,43
uc003tdh.3,FKBP9,35
uc022abn.1,U6,0
uc003tdk.4,NT5C3A,36
uc003tdl.1,AX721280,7
uc022abp.1,DQ584906,0
uc003tdm.3,RP9,48
uc003tdn.1,BBS9,33
uc022abq.1,5S_rRNA,12
uc003tdu.3,hCG_1643653,24
uc003tdv.1,AK025321,1
uc011kap.2,BMPER,22
uc022abr.1,U6,0
uc010kwo.2,NPSR1-AS1,15
uc003tei.1,NPSR1,26
uc003tem.4,DPY19L1,29
uc003teo.1,BC084560,1
uc031swy.1,DPY19L2P1,30
uc011kas.2,TBX20,16
uc022abs.1,LOC401324,1
uc003tes.4,HERPUD2,34
uc003teu.3,DQ594967,1
uc011kau.2,7-Sep,60
uc022abt.1,DQ595191,95
uc003tez.3,BC043264,1
uc003tfa.3,EEPD1,14
uc003tfd.2,KIAA0895,41
uc003tff.3,ANLN,46
uc022abu.1,AOAH,23
uc031swz.1,AOAH-IT1,1
uc003tfk.2,ELMO1,22
uc022abw.1,MIR1200,25
uc022abx.1,JB022662,0
uc003tfl.3,BC043356,31
uc003tfm.1,GPR141,81
uc003tfn.3,NME8,35
uc003tfo.4,SFRP4,32
uc003tfp.4,EPDR1,22
uc003tfr.3,STARD3NL,36
